id,sentiment
"12407_1",1
"7559_10",1
"2850_9",1
"1663_9",1
"3452_8",1
"2969_10",0
"4875_3",0
"2071_4",1
"5411_10",1
"11525_1",0
"10285_3",1
"6909_1",0
"10299_4",1
"10917_4",1
"143_2",0
"4440_7",1
"5157_7",1
"9611_3",1
"9649_1",0
"9127_7",0
"11975_7",1
"1478_4",1
"6661_7",1
"1707_2",0
"4583_7",1
"2375_2",0
"2573_10",0
"7922_7",1
"7048_10",0
"11145_1",0
"7240_1",0
"4969_3",1
"3994_4",1
"2156_1",1
"3458_1",0
"590_3",0
"4526_10",0
"5725_9",1
"2393_2",0
"7786_8",0
"12023_4",1
"5439_10",1
"7797_10",1
"1060_4",0
"3648_4",1
"3037_7",0
"1582_8",0
"10997_1",0
"10321_10",0
"11322_9",1
"7882_1",0
"8703_3",1
"12439_1",1
"1675_4",0
"8246_3",1
"9479_2",1
"5658_4",1
"3394_10",1
"75_1",0
"6056_2",1
"5562_2",1
"7800_1",1
"5279_1",0
"7028_2",0
"2894_4",0
"548_7",1
"6795_9",0
"3674_1",0
"10496_10",1
"1823_7",0
"2206_2",1
"3369_4",0
"1438_4",1
"5830_2",0
"9135_9",1
"4667_10",0
"8395_3",0
"2409_9",0
"11775_10",0
"1055_10",0
"10388_7",1
"10520_9",1
"7885_1",0
"11829_10",1
"11446_2",0
"2672_4",0
"12196_3",0
"10736_10",0
"9853_1",1
"9140_2",0
"7795_1",0
"6142_9",1
"2303_8",1
"12036_7",1
"1569_2",0
"2881_8",1
"9666_1",0
"1206_10",1
"9550_1",0
"9464_8",0
"9121_3",0
"12239_10",0
"9129_4",1
"4186_7",0
"7654_10",0
"6624_1",1
"3262_8",0
"8967_4",1
"4987_10",1
"7234_8",0
"10742_9",0
"3889_2",0
"9914_4",0
"1366_8",1
"9364_9",0
"10786_3",0
"578_3",0
"7688_1",0
"280_8",1
"8632_9",0
"11378_8",0
"11320_10",1
"9963_10",1
"10515_9",0
"8973_9",1
"8024_4",0
"11049_8",0
"1028_3",0
"5304_10",1
"9249_9",1
"11453_9",1
"8739_9",1
"5757_8",1
"1868_10",0
"339_10",1
"2622_4",0
"5872_9",1
"4929_3",1
"3888_10",0
"5668_3",1
"1706_3",0
"4669_10",1
"6690_1",0
"8336_1",0
"6789_8",0
"11423_1",1
"7553_10",1
"1863_10",1
"9642_4",0
"6717_7",1
"7364_7",1
"8578_2",0
"9609_7",0
"11740_10",0
"8068_9",0
"3795_9",1
"1311_4",1
"6496_1",0
"8286_1",0
"5948_8",1
"1282_9",1
"6638_4",1
"4536_1",0
"10630_1",0
"141_3",0
"2945_10",0
"12494_1",1
"11165_8",1
"5331_10",1
"9814_10",0
"429_3",1
"9025_9",1
"11654_4",1
"2111_7",0
"12101_4",0
"3991_4",0
"4442_4",0
"6192_1",1
"264_2",0
"12389_1",1
"9243_4",1
"6418_1",0
"7079_1",1
"2612_2",1
"2474_10",0
"8092_3",0
"2274_9",0
"8192_1",1
"12063_10",1
"12142_9",0
"2323_3",0
"6833_2",0
"799_8",0
"3332_8",0
"78_10",0
"8934_10",0
"11208_4",0
"4898_7",1
"2376_4",0
"11706_10",0
"8933_4",0
"8817_8",0
"9023_10",0
"3783_4",0
"4739_7",1
"8383_1",0
"4863_2",1
"7110_8",0
"10834_7",1
"10738_9",0
"4052_1",0
"954_4",0
"9154_1",0
"9155_1",1
"11672_10",1
"4319_1",0
"541_7",1
"1994_10",1
"3058_9",0
"12394_10",1
"5010_1",0
"495_7",1
"6786_1",0
"858_1",1
"11706_3",0
"5669_1",0
"11718_1",1
"7821_1",0
"30_7",0
"3598_10",0
"3817_8",0
"1657_1",1
"3113_9",0
"5469_7",0
"11833_1",0
"8437_10",0
"9507_10",1
"8035_1",0
"10845_10",1
"9598_4",1
"4998_3",0
"7786_1",1
"6100_2",1
"11309_3",1
"4879_10",0
"2967_1",0
"9991_10",0
"11016_7",0
"10_2",0
"1705_10",0
"3270_8",1
"5732_7",1
"3048_1",1
"7715_8",1
"12483_9",1
"5281_10",1
"6476_4",1
"7268_4",0
"2990_2",0
"1784_10",0
"7781_8",0
"12272_7",1
"3435_10",0
"6922_3",1
"12001_8",1
"12091_8",0
"11260_7",1
"10365_8",1
"939_2",1
"10220_7",0
"11578_10",1
"334_4",1
"4852_1",0
"11738_2",0
"9279_7",0
"2228_1",0
"2925_10",1
"9207_1",1
"10550_4",0
"2101_4",0
"1055_2",0
"12060_3",1
"12489_1",0
"3894_10",0
"7823_7",1
"9019_8",1
"2946_1",0
"3624_10",0
"5711_8",1
"5692_7",0
"11631_1",1
"11562_2",1
"11160_1",0
"10656_4",1
"3668_7",0
"7320_10",1
"3140_1",0
"10945_1",0
"380_4",1
"2937_3",0
"3139_1",1
"405_3",1
"6228_1",1
"1702_1",0
"1729_8",1
"1526_1",0
"112_1",1
"1909_1",1
"7915_8",0
"7309_1",0
"10042_1",1
"11681_9",1
"6388_4",0
"9549_1",0
"11235_8",1
"10629_10",1
"10605_1",0
"2010_3",0
"6744_8",1
"5152_9",1
"11027_10",0
"5537_3",0
"10922_10",0
"6507_10",1
"9408_3",0
"4466_8",1
"2856_1",0
"6065_10",1
"5568_8",1
"2972_7",1
"995_3",1
"9589_4",1
"101_8",1
"7052_8",0
"12313_10",0
"12325_9",0
"11081_1",0
"5088_8",0
"67_10",1
"10720_2",1
"7016_4",1
"5655_1",1
"3697_7",1
"928_1",1
"3902_10",1
"947_10",1
"9500_2",0
"11550_7",1
"2314_7",1
"4487_1",1
"6830_4",1
"11134_1",0
"6330_10",0
"10703_3",1
"5542_9",0
"11467_10",0
"12329_1",0
"2839_10",0
"5111_1",1
"10166_7",1
"3134_3",0
"10683_7",1
"1915_10",1
"9145_10",0
"2643_10",0
"1269_8",1
"3301_3",1
"9806_1",1
"3912_3",0
"5545_8",1
"8464_1",1
"10129_1",0
"3157_4",1
"2520_10",0
"203_7",1
"5258_10",1
"1542_10",0
"658_10",0
"3203_10",1
"9954_8",0
"7000_7",1
"3320_2",0
"11429_7",0
"7139_1",0
"682_10",1
"681_1",1
"5275_4",0
"7963_4",0
"5363_9",0
"5431_3",0
"1822_3",0
"8950_4",0
"11228_4",1
"10158_7",1
"11114_1",0
"6378_8",0
"11573_10",1
"4644_1",1
"6373_10",1
"8893_4",1
"1123_1",0
"1782_7",0
"8575_2",1
"4166_3",0
"2751_10",1
"5922_1",1
"10192_8",1
"1853_8",1
"5011_1",0
"11187_9",0
"4481_8",0
"1551_4",1
"6525_2",1
"1169_8",0
"5844_1",1
"3272_4",0
"8272_7",1
"87_4",1
"1196_1",1
"11537_7",0
"1600_7",0
"3921_1",1
"7397_8",1
"8728_4",1
"6300_4",1
"580_9",1
"5834_9",0
"3247_3",0
"9736_3",1
"8835_1",0
"4156_1",1
"1372_1",0
"5644_2",1
"5622_2",0
"12077_8",1
"5298_8",1
"677_1",0
"9612_4",1
"3239_10",0
"3485_3",1
"9070_7",1
"2096_10",1
"11115_10",0
"1240_1",0
"7858_10",0
"7478_10",0
"8956_8",1
"4135_1",1
"8005_4",1
"5032_10",1
"3853_1",1
"10655_3",0
"2970_10",1
"5037_4",1
"4014_10",1
"11757_9",1
"5927_9",0
"11661_7",0
"8964_1",0
"6224_7",0
"2786_2",1
"9900_4",1
"3592_3",1
"1479_8",0
"9045_9",0
"10044_9",1
"2806_10",1
"2879_1",1
"6558_8",1
"10418_9",1
"616_7",0
"6529_7",0
"947_2",1
"9542_10",0
"4613_10",1
"10529_10",1
"10218_3",0
"5788_1",1
"10878_1",0
"10499_10",1
"8037_10",1
"11236_8",1
"44_8",1
"4457_4",0
"9782_4",1
"8043_1",0
"2467_10",1
"10017_9",0
"959_7",1
"4928_7",1
"11485_10",1
"11221_10",1
"1753_9",0
"2357_10",0
"11486_8",1
"844_8",1
"269_1",1
"103_7",1
"11699_10",0
"10123_10",1
"7610_3",1
"766_10",0
"8642_8",1
"1667_1",0
"2022_9",1
"11210_1",1
"2720_7",0
"461_8",1
"7969_10",1
"3230_8",0
"12411_7",0
"8463_1",1
"6247_10",0
"7051_10",0
"6074_7",1
"5265_1",0
"6420_7",1
"5548_4",1
"1911_3",0
"9504_2",0
"7338_7",1
"2521_10",1
"9874_8",1
"581_4",0
"4078_2",0
"575_10",1
"10135_7",1
"9473_10",0
"5946_4",1
"9909_3",0
"1905_1",1
"1049_3",0
"2502_8",0
"7536_10",0
"8096_10",1
"6576_8",0
"4203_8",1
"6433_7",0
"1683_7",0
"356_10",1
"675_9",1
"10298_9",1
"3631_7",1
"11442_1",0
"3110_8",1
"4841_2",0
"3593_3",0
"755_10",1
"6568_9",1
"4431_4",1
"195_8",1
"7425_9",0
"1365_2",1
"11056_10",1
"3367_1",1
"7485_4",0
"3941_3",0
"11568_4",0
"10992_1",0
"5523_1",1
"6593_1",1
"3699_10",1
"8832_7",0
"4525_8",1
"2306_1",0
"11957_1",0
"581_10",0
"736_4",0
"5863_1",0
"9017_3",0
"7940_1",0
"10418_1",0
"2804_8",0
"8823_1",0
"11045_9",0
"8769_7",1
"5567_7",1
"12302_7",0
"8095_8",1
"11272_10",1
"10960_8",0
"1834_8",1
"4582_7",1
"961_9",1
"3391_7",1
"4688_3",1
"4224_4",1
"4723_1",0
"12182_8",0
"3_10",0
"11345_2",0
"11370_1",1
"11377_9",0
"4171_4",0
"3928_3",0
"9047_4",0
"11512_1",0
"3085_1",0
"5164_10",0
"9127_1",0
"707_3",1
"12456_10",0
"3416_4",0
"8148_8",0
"5234_10",0
"12493_1",0
"4951_1",1
"10109_10",0
"4040_8",1
"6470_3",1
"6031_3",1
"12050_10",0
"7123_10",1
"5706_2",1
"10591_10",1
"8985_9",0
"10077_10",1
"2106_10",0
"171_1",0
"9205_1",0
"11178_7",0
"7758_4",0
"9415_4",1
"7849_9",1
"2097_4",1
"11304_7",1
"5553_4",1
"1977_1",0
"10579_10",0
"10992_10",0
"4728_1",0
"4180_10",0
"7531_4",1
"4657_10",1
"4142_1",0
"4111_10",1
"11988_4",1
"7310_1",0
"9903_9",1
"2140_10",0
"10673_10",0
"10959_10",0
"3549_3",1
"2330_4",1
"5573_2",0
"7552_10",1
"9319_8",1
"12249_8",0
"3375_3",0
"3785_3",1
"11141_10",1
"4914_1",0
"10843_1",0
"10161_2",0
"11697_10",1
"9666_10",0
"1649_1",0
"9581_2",1
"5153_8",0
"1402_4",1
"3097_9",0
"9655_1",0
"4023_3",1
"1777_3",0
"4751_8",0
"12062_4",1
"2402_7",1
"7583_7",1
"5520_9",0
"7287_2",1
"10916_3",0
"11476_10",1
"2690_9",0
"4563_8",0
"8862_3",0
"10534_7",1
"2407_2",0
"7692_2",0
"3169_8",0
"5816_3",1
"12484_8",1
"5578_10",0
"4457_8",1
"3778_3",1
"10536_4",1
"2541_1",1
"1221_4",0
"5800_2",1
"1255_3",0
"1210_8",1
"1776_1",0
"6936_2",0
"759_1",1
"5451_8",0
"2100_7",1
"10401_10",1
"10053_4",0
"5376_7",0
"7744_10",1
"6399_7",0
"12488_8",0
"1401_3",0
"10993_1",1
"7836_8",0
"5439_2",0
"1227_8",1
"11186_2",0
"9238_4",0
"9675_8",1
"10875_2",0
"11425_1",0
"7946_4",1
"962_2",1
"11876_10",0
"3316_10",0
"9763_4",0
"4178_4",0
"8055_8",0
"4528_8",1
"9579_4",0
"889_3",0
"4796_1",1
"229_1",1
"1574_9",0
"7174_9",0
"4975_8",1
"2099_10",1
"1472_8",1
"9550_7",0
"5193_9",1
"7773_10",1
"7511_9",0
"2849_7",0
"9242_10",1
"9341_4",1
"2744_3",0
"1570_8",1
"3129_1",0
"9752_1",1
"503_2",1
"10196_1",0
"11247_2",0
"12049_10",1
"5458_4",0
"4313_9",1
"6721_3",1
"5285_7",0
"7377_9",1
"3827_10",0
"6170_10",1
"685_1",1
"11531_10",1
"1358_4",0
"6693_1",0
"331_1",0
"4272_2",0
"11791_8",1
"1280_4",1
"1819_9",1
"2649_7",1
"5047_8",1
"4192_10",0
"3225_10",0
"8597_1",0
"3862_9",0
"10715_8",1
"8259_9",1
"475_10",1
"1237_8",0
"2351_10",1
"2777_2",0
"12490_1",1
"8850_4",1
"5167_3",1
"7509_8",0
"12318_1",0
"11895_1",0
"8796_8",0
"9226_8",1
"3772_10",1
"7719_9",0
"539_4",0
"9929_7",1
"7958_10",0
"1295_10",0
"6273_9",1
"4531_8",0
"4624_4",0
"2623_1",0
"9521_10",1
"8052_9",0
"4596_2",0
"1648_10",0
"7_3",0
"6140_2",1
"6188_9",0
"2688_1",0
"3685_3",0
"5483_2",0
"5585_1",1
"3518_1",1
"11737_8",0
"8476_10",1
"6316_2",0
"10229_3",0
"7800_8",1
"8972_10",0
"10092_8",0
"8033_1",0
"6666_7",0
"7635_1",0
"9598_10",1
"10951_1",0
"7642_1",0
"4612_10",1
"4990_1",1
"1043_3",1
"6462_2",0
"6835_2",1
"8269_1",1
"6545_4",0
"2418_2",1
"3315_10",0
"7093_1",1
"7160_1",0
"3151_2",0
"8596_7",1
"940_1",1
"8102_7",1
"8394_1",1
"1829_1",1
"6756_10",1
"2353_10",0
"1490_1",0
"9401_1",1
"1138_10",0
"4018_7",0
"10335_8",0
"9631_4",1
"2406_2",1
"1032_7",0
"5987_8",0
"2722_8",1
"1787_2",0
"4822_9",1
"5987_1",1
"10877_10",1
"2251_8",1
"7007_4",1
"8025_9",1
"6176_9",1
"1898_9",1
"530_10",0
"2577_10",1
"11725_4",0
"11295_9",1
"12180_10",0
"6259_8",0
"4204_10",0
"2607_1",1
"8390_8",1
"7032_3",0
"748_1",0
"3321_7",1
"9414_3",1
"12093_8",1
"10133_7",1
"6359_4",0
"9637_2",0
"6850_7",1
"1330_1",1
"7211_1",0
"5746_1",1
"12161_3",0
"4861_1",1
"10635_1",0
"3620_1",0
"4451_1",1
"6702_8",1
"8087_8",1
"2235_10",1
"11347_3",0
"7375_7",1
"5687_7",1
"10797_8",0
"10842_7",1
"1350_9",0
"9123_10",0
"5344_7",1
"9767_3",1
"12436_3",0
"9015_8",1
"5117_10",1
"1414_10",0
"6354_1",0
"10868_3",0
"1093_2",0
"12085_8",1
"11556_7",0
"8526_4",0
"1943_10",0
"1001_8",1
"6732_4",1
"2186_1",0
"3667_8",1
"8267_7",1
"7577_4",1
"7253_10",1
"4877_9",1
"9436_2",0
"4362_7",0
"7294_1",0
"12343_2",1
"11980_10",1
"5239_3",0
"612_10",0
"7016_7",0
"6969_2",0
"4845_1",1
"12378_1",1
"7135_10",1
"9212_1",0
"388_1",1
"9519_3",1
"7562_10",0
"4475_1",0
"11196_7",0
"8710_7",1
"7928_10",1
"10637_10",0
"12206_2",1
"7875_7",0
"4782_9",0
"983_7",1
"7776_1",0
"4673_1",0
"11099_10",1
"6417_1",0
"11080_1",0
"4211_8",0
"9999_8",0
"12030_9",1
"8920_10",0
"7154_3",1
"12266_4",0
"5911_9",1
"3125_1",1
"53_10",0
"4210_9",1
"3545_7",0
"7231_8",0
"9240_10",1
"7424_10",1
"7094_1",0
"9306_1",1
"11251_2",1
"12036_1",1
"1039_9",0
"7793_10",0
"11618_1",1
"7511_1",0
"2916_9",0
"7182_1",1
"8191_4",0
"2336_10",1
"8911_8",1
"1540_10",1
"4226_3",0
"5852_3",0
"6358_1",1
"4920_4",1
"1316_9",0
"1087_1",0
"2895_9",0
"7707_9",1
"2161_10",0
"3962_4",0
"12418_10",1
"9226_4",1
"657_10",1
"1951_1",0
"11279_1",1
"9103_10",0
"915_10",1
"5349_7",1
"6112_7",0
"4947_8",1
"6121_10",0
"3079_10",1
"7426_1",0
"84_3",0
"5871_4",1
"6523_1",0
"3984_7",0
"6595_2",0
"4840_4",1
"1124_10",1
"1040_10",0
"10009_9",1
"1900_8",0
"5622_10",1
"5802_10",1
"5232_8",1
"8892_10",1
"331_10",0
"6070_8",0
"3728_10",0
"12244_1",1
"11040_7",1
"4957_8",0
"1669_8",1
"6567_2",0
"11296_3",1
"9883_8",0
"1811_10",0
"6117_10",0
"6911_10",1
"3286_10",1
"2457_2",1
"370_1",0
"4662_4",1
"4949_3",1
"12236_2",1
"6492_10",1
"5455_1",0
"6682_10",0
"4670_9",1
"10028_2",1
"3177_9",1
"7930_7",0
"5778_9",1
"8106_7",0
"2613_2",0
"243_3",0
"2486_10",0
"8070_8",1
"9182_10",0
"9331_9",1
"11760_8",1
"11147_9",1
"11002_1",0
"10433_4",1
"920_10",1
"2734_9",0
"7441_7",1
"11482_9",0
"8122_3",1
"5005_1",1
"5632_8",1
"2876_10",0
"8827_8",1
"10778_3",1
"8946_1",0
"6878_8",1
"2207_3",0
"747_1",1
"6932_4",1
"2678_8",1
"2664_1",1
"6243_1",0
"6575_8",1
"4174_9",1
"10625_7",0
"10464_7",0
"10244_7",1
"10056_8",0
"86_4",0
"10891_7",0
"8333_9",1
"6233_9",0
"9088_4",0
"9212_9",1
"4786_10",1
"240_1",1
"10378_8",1
"6610_8",1
"12387_10",0
"94_1",1
"750_1",0
"6608_1",0
"37_3",1
"9371_7",0
"9061_7",0
"6656_10",0
"6445_10",1
"3211_7",0
"4123_7",1
"12288_9",0
"3804_10",1
"7955_10",0
"7230_1",0
"10506_1",0
"2467_4",0
"6874_8",1
"264_7",1
"11731_10",0
"149_10",0
"5398_8",0
"8780_10",1
"6416_4",1
"1941_1",0
"2674_7",1
"10222_9",0
"3970_2",0
"7492_1",0
"2088_8",1
"9090_1",0
"7210_1",1
"4950_3",1
"9993_4",0
"434_4",0
"10282_2",1
"992_7",1
"1042_1",0
"954_10",0
"6347_3",1
"1491_9",1
"5200_10",1
"8683_1",1
"1577_9",1
"6596_1",1
"7608_10",0
"6790_3",1
"4808_8",1
"11547_9",1
"6597_1",0
"12160_4",0
"8679_4",0
"10311_3",0
"11373_8",1
"9797_7",0
"1661_8",1
"1119_10",0
"7889_3",0
"4873_8",1
"4779_1",1
"7853_9",1
"10402_1",1
"12281_2",1
"1209_10",0
"3898_10",1
"6202_1",0
"11747_8",1
"5520_1",1
"5811_9",0
"8160_1",1
"8241_2",1
"998_2",0
"2529_2",1
"9245_8",1
"5818_7",0
"939_10",0
"4055_3",0
"5662_10",0
"11663_8",1
"460_2",1
"8802_3",1
"11683_3",1
"11386_8",0
"10157_10",1
"9149_9",0
"5242_7",1
"571_10",1
"1923_10",0
"2607_9",1
"2064_1",0
"10715_4",1
"10219_10",1
"7876_8",0
"3393_9",0
"993_2",1
"6515_1",1
"2410_9",0
"7653_1",0
"8215_7",1
"8335_1",0
"10128_1",0
"11743_7",0
"11958_9",0
"3017_7",1
"6355_8",0
"3010_8",1
"6872_2",1
"3672_4",0
"4016_10",0
"11828_3",0
"3574_10",1
"6140_9",0
"648_7",0
"6585_10",1
"10097_9",0
"9293_7",0
"8141_10",0
"7342_2",0
"4738_4",1
"1494_8",0
"4107_4",0
"7249_1",0
"10670_3",0
"8379_1",1
"7479_8",1
"11665_3",0
"1192_8",0
"10583_3",1
"12043_2",1
"9122_7",1
"7255_2",0
"3900_10",1
"10667_8",1
"8067_8",0
"8445_10",0
"3219_10",0
"2582_8",0
"3542_1",0
"5758_2",0
"10641_2",0
"6367_7",0
"10417_8",1
"8851_7",1
"7431_10",1
"9583_8",0
"5242_1",1
"603_10",1
"8211_7",0
"5899_7",0
"1743_9",1
"6474_3",1
"8268_1",1
"11763_3",0
"3257_1",1
"4805_8",1
"3217_4",1
"5074_10",0
"720_4",0
"6987_10",0
"736_10",0
"5590_1",1
"3412_1",1
"10149_9",0
"5709_1",0
"11181_10",0
"6255_1",0
"4495_2",0
"10483_8",1
"2848_3",1
"8537_10",1
"4011_3",0
"1904_7",0
"7990_4",1
"2934_3",0
"11404_4",0
"7393_7",0
"10221_3",0
"1764_2",1
"11730_4",1
"10039_10",0
"5558_4",0
"11288_1",0
"11567_2",0
"2301_3",0
"4396_3",1
"9789_1",0
"10835_4",1
"179_8",1
"5004_9",1
"4099_8",0
"3386_2",1
"8782_9",0
"2241_7",1
"3572_10",1
"3413_4",1
"7948_7",0
"10201_10",1
"4944_7",1
"2288_9",1
"6988_1",0
"534_10",0
"10590_8",1
"10321_2",0
"5210_2",0
"9622_10",1
"4261_9",1
"8348_2",1
"9817_2",0
"663_1",0
"6401_1",0
"10759_9",1
"9659_4",1
"10795_7",1
"9628_8",1
"1920_4",0
"7400_9",1
"5377_7",0
"6720_2",0
"1867_9",1
"4921_2",0
"8380_1",0
"3743_1",0
"6633_1",0
"10228_8",1
"10419_1",0
"10351_8",0
"6851_4",0
"10189_4",1
"184_2",0
"64_1",0
"4857_2",0
"5252_9",0
"3885_1",0
"11028_8",1
"5180_2",0
"9470_1",1
"12104_7",0
"1968_8",1
"3455_10",1
"4232_1",1
"4990_8",0
"2344_3",0
"20_1",0
"3597_10",0
"8876_10",1
"7633_3",0
"11229_1",0
"3529_2",0
"9634_4",0
"8206_10",0
"5464_7",1
"4259_1",1
"828_10",0
"2029_3",1
"277_8",0
"2430_10",0
"7049_7",1
"1455_1",0
"8135_10",0
"5300_8",1
"9910_10",1
"3861_4",0
"8868_1",0
"799_2",1
"8829_1",0
"1890_10",1
"1884_8",0
"2013_8",1
"1417_4",1
"6740_8",0
"5230_1",1
"6134_1",1
"6855_4",0
"4144_10",0
"249_3",1
"6430_1",0
"362_3",0
"7831_1",0
"7379_2",0
"3475_9",1
"1699_10",0
"2739_9",1
"5220_2",0
"1418_9",1
"7286_2",1
"977_8",0
"4330_10",1
"11229_10",1
"4087_2",0
"5454_1",1
"2916_1",0
"4988_7",1
"8094_2",1
"4375_9",1
"6599_8",0
"10964_7",1
"11550_4",0
"6751_1",0
"6291_10",1
"8772_8",1
"2560_7",1
"3980_1",0
"4065_10",1
"9558_1",0
"1885_10",0
"3534_10",1
"12441_9",1
"2627_1",0
"5745_3",1
"32_10",0
"11510_1",1
"6472_2",0
"5464_2",1
"9369_4",1
"7496_8",0
"8487_1",0
"9664_1",0
"9325_1",0
"7183_1",1
"11806_10",1
"12041_1",1
"5292_7",1
"8365_4",1
"4358_10",1
"12372_7",1
"5965_10",1
"9000_10",1
"11411_8",0
"3494_4",0
"2564_2",0
"2059_4",0
"2334_9",1
"7559_1",0
"9041_1",1
"1623_1",1
"5712_8",1
"10323_1",1
"7330_2",1
"3736_2",0
"5780_10",1
"4797_10",1
"5838_8",0
"12491_2",0
"9594_10",1
"10721_3",0
"11494_4",1
"781_9",1
"4553_2",0
"11750_1",1
"2123_10",1
"11013_1",0
"7307_2",0
"2286_10",0
"1752_1",1
"7771_9",0
"3265_2",0
"9712_1",1
"12499_7",1
"5236_10",1
"32_3",0
"1806_8",0
"3498_10",0
"8008_1",0
"12198_3",1
"10375_10",0
"717_1",1
"10568_1",0
"5434_9",1
"6911_1",0
"2692_8",1
"7163_3",0
"2611_9",0
"327_3",1
"2666_10",0
"5442_8",1
"8883_2",1
"4525_1",0
"7638_7",0
"11623_2",1
"7673_7",1
"7285_3",0
"9383_3",1
"4788_10",0
"1929_10",0
"450_1",0
"8034_10",1
"6377_9",1
"806_10",0
"8564_2",0
"6578_3",0
"10703_7",1
"2900_9",1
"934_4",0
"3377_8",1
"7681_9",0
"2535_7",1
"9704_10",1
"5291_4",1
"7898_1",0
"8279_10",1
"7782_7",0
"7082_1",0
"9506_1",0
"88_2",1
"12481_1",0
"8023_7",1
"10900_8",0
"375_9",0
"3853_9",0
"6969_10",0
"8126_7",1
"4575_1",0
"1220_4",0
"2297_7",0
"6278_2",0
"4195_3",1
"9299_3",1
"1203_8",1
"8926_10",1
"8297_1",0
"10976_1",0
"6181_9",0
"641_4",1
"7141_8",1
"1283_10",0
"8266_4",0
"10969_4",0
"11723_1",0
"2515_1",1
"8956_1",0
"12151_1",0
"9753_4",0
"8304_8",0
"146_2",0
"9835_9",0
"2753_1",1
"1219_1",0
"7047_10",0
"1467_3",1
"11529_7",1
"3071_9",0
"614_10",1
"6275_7",1
"6205_8",0
"7956_10",0
"3938_1",0
"247_3",1
"7529_10",1
"12029_4",1
"9085_1",0
"8027_1",0
"8115_1",0
"4131_7",1
"9404_10",0
"12265_1",0
"10429_10",0
"2799_1",1
"4484_1",0
"5017_8",1
"4407_8",1
"268_8",1
"5021_1",0
"6788_9",0
"5505_1",1
"578_10",0
"6523_10",0
"357_2",1
"10313_4",0
"7838_8",1
"630_2",0
"10457_8",0
"5289_3",1
"7413_2",1
"325_9",1
"10295_1",0
"4079_4",0
"1887_8",1
"3174_9",1
"2117_10",0
"9809_2",1
"5349_4",0
"3477_3",0
"9451_8",1
"7046_2",0
"8003_8",1
"12350_4",1
"8356_4",0
"408_2",0
"9972_10",1
"8402_4",1
"6127_8",0
"10056_2",1
"221_4",1
"9789_10",1
"6826_2",1
"2181_1",1
"8461_7",0
"1244_8",1
"6453_10",0
"936_1",0
"3949_8",0
"10832_10",1
"2757_1",0
"2516_9",0
"8670_3",1
"6029_1",1
"1573_1",0
"10484_8",1
"4775_7",1
"7809_10",1
"4546_2",1
"6387_3",0
"1125_3",0
"8079_3",1
"5339_2",1
"12006_4",1
"4443_3",0
"6236_8",0
"1943_4",1
"2282_4",1
"9992_3",1
"9453_1",0
"11555_2",1
"11459_10",0
"5301_4",1
"4019_3",0
"10106_8",0
"1517_2",1
"9260_1",0
"11402_4",0
"8028_1",0
"1939_8",1
"5040_3",0
"6266_2",0
"10804_10",1
"11581_2",0
"3802_2",0
"9346_1",0
"4839_2",1
"3479_1",0
"4905_1",0
"11230_1",0
"6683_1",0
"2557_10",1
"431_8",1
"6733_3",0
"2965_9",1
"9775_8",0
"4447_7",1
"1802_2",0
"5720_10",1
"3939_7",0
"9593_2",0
"4445_7",0
"6425_9",1
"4110_10",0
"3868_1",1
"4997_2",0
"12203_10",1
"10078_8",1
"3676_2",1
"11016_1",0
"10398_3",1
"751_9",0
"10191_10",1
"815_7",0
"12133_3",1
"2921_2",0
"11147_2",0
"980_4",0
"10593_4",0
"4485_4",0
"4061_3",1
"1239_8",1
"56_3",1
"1373_10",0
"11616_8",1
"3154_2",0
"5909_3",1
"7706_4",0
"10739_10",0
"3606_2",0
"10781_10",1
"1571_1",1
"2320_10",0
"8966_10",1
"4442_9",1
"6953_2",0
"2621_8",1
"5396_3",0
"5042_9",1
"1816_9",0
"1843_9",0
"702_2",0
"5153_4",1
"11961_1",0
"2108_4",1
"5543_2",0
"1552_3",0
"2069_9",1
"7296_1",1
"7271_4",1
"7878_7",1
"3105_8",1
"4446_10",1
"4183_1",0
"5784_4",1
"10085_3",0
"2953_8",0
"5465_1",0
"1487_9",0
"8723_2",1
"11670_7",1
"8603_2",0
"9188_1",0
"3199_2",1
"5779_3",1
"4467_7",0
"6199_1",0
"5090_4",1
"10554_7",1
"6855_10",1
"845_7",0
"10794_1",1
"686_3",1
"6468_3",1
"12116_9",0
"11008_1",0
"8316_9",1
"5436_7",0
"12074_10",0
"11686_10",0
"6934_4",1
"9471_1",0
"9177_1",0
"4381_10",1
"1255_10",1
"4887_10",1
"3382_10",0
"10596_1",0
"9984_1",0
"10498_10",1
"5882_9",1
"275_10",1
"9702_2",0
"10677_3",0
"10995_10",1
"6598_1",0
"11630_8",1
"11905_3",1
"4502_3",0
"8654_9",0
"9142_1",0
"10466_8",0
"413_3",1
"10638_8",1
"11447_1",0
"1939_1",1
"1254_7",1
"5962_4",1
"9013_3",0
"1990_10",0
"10160_7",0
"4271_10",0
"6432_1",0
"12077_1",1
"12237_2",0
"9926_7",1
"7374_1",0
"9360_1",1
"3327_3",1
"2544_8",1
"8295_4",1
"10500_4",0
"1628_1",0
"9468_7",0
"8562_4",0
"5901_7",1
"5333_10",0
"9284_1",1
"6626_1",0
"8422_10",0
"1553_3",1
"277_4",0
"9119_10",1
"11975_1",0
"49_10",0
"1383_7",1
"6092_8",0
"4198_1",1
"109_10",1
