id,sentiment
"12407_1",0
"7559_10",1
"2850_9",1
"1663_9",1
"3452_8",0
"2969_10",1
"4875_3",0
"2071_4",1
"5411_10",1
"11525_1",0
"10285_3",0
"6909_1",0
"10299_4",0
"10917_4",1
"143_2",0
"4440_7",0
"5157_7",1
"9611_3",0
"9649_1",0
"9127_7",1
"11975_7",1
"1478_4",1
"6661_7",1
"1707_2",0
"4583_7",0
"2375_2",0
"2573_10",0
"7922_7",1
"7048_10",0
"11145_1",0
"7240_1",0
"4969_3",0
"3994_4",0
"2156_1",0
"3458_1",0
"590_3",0
"4526_10",0
"5725_9",0
"2393_2",1
"7786_8",1
"12023_4",0
"5439_10",1
"7797_10",1
"1060_4",0
"3648_4",0
"3037_7",0
"1582_8",1
"10997_1",0
"10321_10",1
"11322_9",1
"7882_1",0
"8703_3",0
"12439_1",0
"1675_4",0
"8246_3",1
"9479_2",0
"5658_4",1
"3394_10",0
"75_1",0
"6056_2",0
"5562_2",0
"7800_1",0
"5279_1",0
"7028_2",0
"2894_4",0
"548_7",1
"6795_9",0
"3674_1",0
"10496_10",1
"1823_7",1
"2206_2",0
"3369_4",0
"1438_4",1
"5830_2",0
"9135_9",1
"4667_10",1
"8395_3",0
"2409_9",1
"11775_10",1
"1055_10",1
"10388_7",0
"10520_9",1
"7885_1",0
"11829_10",1
"11446_2",0
"2672_4",0
"12196_3",0
"10736_10",1
"9853_1",0
"9140_2",1
"7795_1",0
"6142_9",1
"2303_8",1
"12036_7",0
"1569_2",0
"2881_8",1
"9666_1",0
"1206_10",1
"9550_1",0
"9464_8",1
"9121_3",0
"12239_10",1
"9129_4",1
"4186_7",0
"7654_10",0
"6624_1",0
"3262_8",1
"8967_4",0
"4987_10",1
"7234_8",1
"10742_9",1
"3889_2",0
"9914_4",1
"1366_8",0
"9364_9",1
"10786_3",0
"578_3",0
"7688_1",0
"280_8",1
"8632_9",1
"11378_8",1
"11320_10",1
"9963_10",1
"10515_9",1
"8973_9",1
"8024_4",1
"11049_8",0
"1028_3",0
"5304_10",1
"9249_9",1
"11453_9",1
"8739_9",1
"5757_8",1
"1868_10",1
"339_10",1
"2622_4",1
"5872_9",1
"4929_3",0
"3888_10",0
"5668_3",0
"1706_3",0
"4669_10",1
"6690_1",0
"8336_1",0
"6789_8",0
"11423_1",0
"7553_10",1
"1863_10",1
"9642_4",0
"6717_7",1
"7364_7",0
"8578_2",1
"9609_7",1
"11740_10",1
"8068_9",0
"3795_9",1
"1311_4",1
"6496_1",0
"8286_1",0
"5948_8",1
"1282_9",1
"6638_4",0
"4536_1",0
"10630_1",0
"141_3",0
"2945_10",0
"12494_1",0
"11165_8",1
"5331_10",1
"9814_10",1
"429_3",1
"9025_9",1
"11654_4",0
"2111_7",1
"12101_4",0
"3991_4",0
"4442_4",1
"6192_1",0
"264_2",0
"12389_1",0
"9243_4",1
"6418_1",0
"7079_1",0
"2612_2",0
"2474_10",1
"8092_3",0
"2274_9",1
"8192_1",0
"12063_10",1
"12142_9",0
"2323_3",1
"6833_2",0
"799_8",1
"3332_8",1
"78_10",0
"8934_10",1
"11208_4",1
"4898_7",1
"2376_4",1
"11706_10",1
"8933_4",0
"8817_8",1
"9023_10",1
"3783_4",1
"4739_7",1
"8383_1",0
"4863_2",0
"7110_8",1
"10834_7",1
"10738_9",0
"4052_1",0
"954_4",0
"9154_1",0
"9155_1",0
"11672_10",1
"4319_1",1
"541_7",0
"1994_10",1
"3058_9",1
"12394_10",1
"5010_1",0
"495_7",1
"6786_1",0
"858_1",0
"11706_3",0
"5669_1",0
"11718_1",0
"7821_1",0
"30_7",1
"3598_10",1
"3817_8",0
"1657_1",0
"3113_9",0
"5469_7",0
"11833_1",0
"8437_10",0
"9507_10",1
"8035_1",0
"10845_10",1
"9598_4",1
"4998_3",1
"7786_1",0
"6100_2",0
"11309_3",1
"4879_10",1
"2967_1",0
"9991_10",1
"11016_7",1
"10_2",0
"1705_10",0
"3270_8",1
"5732_7",1
"3048_1",0
"7715_8",1
"12483_9",0
"5281_10",1
"6476_4",0
"7268_4",0
"2990_2",0
"1784_10",1
"7781_8",1
"12272_7",1
"3435_10",1
"6922_3",1
"12001_8",1
"12091_8",1
"11260_7",0
"10365_8",1
"939_2",0
"10220_7",0
"11578_10",1
"334_4",0
"4852_1",0
"11738_2",0
"9279_7",0
"2228_1",0
"2925_10",0
"9207_1",1
"10550_4",0
"2101_4",0
"1055_2",0
"12060_3",0
"12489_1",0
"3894_10",1
"7823_7",1
"9019_8",0
"2946_1",0
"3624_10",1
"5711_8",1
"5692_7",1
"11631_1",0
"11562_2",0
"11160_1",1
"10656_4",0
"3668_7",1
"7320_10",1
"3140_1",0
"10945_1",0
"380_4",0
"2937_3",0
"3139_1",0
"405_3",0
"6228_1",0
"1702_1",0
"1729_8",1
"1526_1",0
"112_1",0
"1909_1",1
"7915_8",1
"7309_1",0
"10042_1",0
"11681_9",1
"6388_4",0
"9549_1",0
"11235_8",1
"10629_10",1
"10605_1",0
"2010_3",0
"6744_8",1
"5152_9",1
"11027_10",1
"5537_3",0
"10922_10",1
"6507_10",1
"9408_3",0
"4466_8",1
"2856_1",0
"6065_10",0
"5568_8",0
"2972_7",1
"995_3",0
"9589_4",0
"101_8",1
"7052_8",1
"12313_10",0
"12325_9",1
"11081_1",0
"5088_8",1
"67_10",0
"10720_2",0
"7016_4",0
"5655_1",1
"3697_7",1
"928_1",0
"3902_10",1
"947_10",1
"9500_2",0
"11550_7",1
"2314_7",1
"4487_1",0
"6830_4",0
"11134_1",0
"6330_10",1
"10703_3",0
"5542_9",1
"11467_10",0
"12329_1",0
"2839_10",1
"5111_1",1
"10166_7",0
"3134_3",0
"10683_7",0
"1915_10",1
"9145_10",1
"2643_10",0
"1269_8",1
"3301_3",0
"9806_1",0
"3912_3",0
"5545_8",1
"8464_1",0
"10129_1",0
"3157_4",0
"2520_10",1
"203_7",1
"5258_10",1
"1542_10",1
"658_10",1
"3203_10",1
"9954_8",1
"7000_7",1
"3320_2",1
"11429_7",1
"7139_1",0
"682_10",1
"681_1",0
"5275_4",0
"7963_4",0
"5363_9",1
"5431_3",0
"1822_3",0
"8950_4",0
"11228_4",1
"10158_7",1
"11114_1",0
"6378_8",1
"11573_10",1
"4644_1",0
"6373_10",1
"8893_4",0
"1123_1",0
"1782_7",1
"8575_2",0
"4166_3",0
"2751_10",1
"5922_1",0
"10192_8",1
"1853_8",0
"5011_1",0
"11187_9",1
"4481_8",1
"1551_4",1
"6525_2",0
"1169_8",1
"5844_1",0
"3272_4",1
"8272_7",0
"87_4",1
"1196_1",0
"11537_7",1
"1600_7",1
"3921_1",0
"7397_8",1
"8728_4",0
"6300_4",0
"580_9",1
"5834_9",1
"3247_3",0
"9736_3",0
"8835_1",0
"4156_1",0
"1372_1",0
"5644_2",0
"5622_2",0
"12077_8",1
"5298_8",1
"677_1",0
"9612_4",0
"3239_10",0
"3485_3",0
"9070_7",1
"2096_10",1
"11115_10",1
"1240_1",0
"7858_10",1
"7478_10",1
"8956_8",1
"4135_1",0
"8005_4",0
"5032_10",0
"3853_1",0
"10655_3",0
"2970_10",1
"5037_4",1
"4014_10",1
"11757_9",1
"5927_9",0
"11661_7",0
"8964_1",0
"6224_7",1
"2786_2",1
"9900_4",1
"3592_3",0
"1479_8",1
"9045_9",0
"10044_9",1
"2806_10",0
"2879_1",0
"6558_8",1
"10418_9",1
"616_7",1
"6529_7",0
"947_2",1
"9542_10",0
"4613_10",1
"10529_10",1
"10218_3",1
"5788_1",0
"10878_1",0
"10499_10",1
"8037_10",1
"11236_8",1
"44_8",1
"4457_4",0
"9782_4",0
"8043_1",0
"2467_10",1
"10017_9",0
"959_7",1
"4928_7",1
"11485_10",0
"11221_10",1
"1753_9",0
"2357_10",1
"11486_8",1
"844_8",1
"269_1",0
"103_7",1
"11699_10",0
"10123_10",1
"7610_3",1
"766_10",1
"8642_8",1
"1667_1",0
"2022_9",1
"11210_1",0
"2720_7",1
"461_8",0
"7969_10",0
"3230_8",0
"12411_7",1
"8463_1",0
"6247_10",0
"7051_10",0
"6074_7",1
"5265_1",0
"6420_7",1
"5548_4",1
"1911_3",0
"9504_2",1
"7338_7",1
"2521_10",0
"9874_8",1
"581_4",0
"4078_2",0
"575_10",0
"10135_7",0
"9473_10",1
"5946_4",0
"9909_3",0
"1905_1",1
"1049_3",1
"2502_8",1
"7536_10",0
"8096_10",1
"6576_8",1
"4203_8",1
"6433_7",1
"1683_7",1
"356_10",1
"675_9",1
"10298_9",1
"3631_7",0
"11442_1",0
"3110_8",0
"4841_2",0
"3593_3",0
"755_10",1
"6568_9",1
"4431_4",1
"195_8",1
"7425_9",1
"1365_2",0
"11056_10",1
"3367_1",1
"7485_4",0
"3941_3",1
"11568_4",1
"10992_1",0
"5523_1",0
"6593_1",0
"3699_10",1
"8832_7",1
"4525_8",1
"2306_1",0
"11957_1",0
"581_10",1
"736_4",0
"5863_1",0
"9017_3",0
"7940_1",1
"10418_1",0
"2804_8",1
"8823_1",0
"11045_9",1
"8769_7",1
"5567_7",0
"12302_7",1
"8095_8",1
"11272_10",1
"10960_8",1
"1834_8",1
"4582_7",1
"961_9",1
"3391_7",1
"4688_3",0
"4224_4",1
"4723_1",0
"12182_8",1
"3_10",0
"11345_2",0
"11370_1",0
"11377_9",1
"4171_4",0
"3928_3",0
"9047_4",1
"11512_1",1
"3085_1",0
"5164_10",1
"9127_1",0
"707_3",0
"12456_10",1
"3416_4",0
"8148_8",1
"5234_10",0
"12493_1",0
"4951_1",0
"10109_10",1
"4040_8",1
"6470_3",0
"6031_3",0
"12050_10",0
"7123_10",1
"5706_2",0
"10591_10",1
"8985_9",1
"10077_10",1
"2106_10",1
"171_1",0
"9205_1",0
"11178_7",1
"7758_4",0
"9415_4",0
"7849_9",0
"2097_4",0
"11304_7",1
"5553_4",0
"1977_1",0
"10579_10",1
"10992_10",0
"4728_1",0
"4180_10",1
"7531_4",0
"4657_10",1
"4142_1",0
"4111_10",1
"11988_4",0
"7310_1",0
"9903_9",0
"2140_10",1
"10673_10",1
"10959_10",1
"3549_3",0
"2330_4",1
"5573_2",0
"7552_10",1
"9319_8",1
"12249_8",0
"3375_3",1
"3785_3",0
"11141_10",1
"4914_1",0
"10843_1",0
"10161_2",0
"11697_10",0
"9666_10",1
"1649_1",0
"9581_2",0
"5153_8",1
"1402_4",0
"3097_9",1
"9655_1",0
"4023_3",0
"1777_3",0
"4751_8",0
"12062_4",1
"2402_7",0
"7583_7",0
"5520_9",1
"7287_2",1
"10916_3",0
"11476_10",0
"2690_9",1
"4563_8",1
"8862_3",0
"10534_7",0
"2407_2",0
"7692_2",0
"3169_8",0
"5816_3",0
"12484_8",0
"5578_10",1
"4457_8",1
"3778_3",0
"10536_4",1
"2541_1",0
"1221_4",0
"5800_2",0
"1255_3",0
"1210_8",1
"1776_1",0
"6936_2",0
"759_1",0
"5451_8",0
"2100_7",1
"10401_10",1
"10053_4",1
"5376_7",1
"7744_10",1
"6399_7",1
"12488_8",0
"1401_3",0
"10993_1",0
"7836_8",1
"5439_2",0
"1227_8",1
"11186_2",0
"9238_4",0
"9675_8",1
"10875_2",0
"11425_1",0
"7946_4",0
"962_2",0
"11876_10",0
"3316_10",1
"9763_4",1
"4178_4",0
"8055_8",0
"4528_8",1
"9579_4",0
"889_3",1
"4796_1",0
"229_1",0
"1574_9",0
"7174_9",0
"4975_8",0
"2099_10",1
"1472_8",0
"9550_7",0
"5193_9",1
"7773_10",1
"7511_9",1
"2849_7",1
"9242_10",0
"9341_4",1
"2744_3",0
"1570_8",1
"3129_1",0
"9752_1",0
"503_2",0
"10196_1",0
"11247_2",0
"12049_10",0
"5458_4",0
"4313_9",0
"6721_3",0
"5285_7",1
"7377_9",0
"3827_10",1
"6170_10",1
"685_1",0
"11531_10",0
"1358_4",0
"6693_1",0
"331_1",0
"4272_2",0
"11791_8",1
"1280_4",1
"1819_9",1
"2649_7",1
"5047_8",1
"4192_10",1
"3225_10",0
"8597_1",0
"3862_9",1
"10715_8",1
"8259_9",1
"475_10",1
"1237_8",0
"2351_10",1
"2777_2",0
"12490_1",0
"8850_4",0
"5167_3",0
"7509_8",1
"12318_1",0
"11895_1",0
"8796_8",0
"9226_8",1
"3772_10",1
"7719_9",0
"539_4",0
"9929_7",0
"7958_10",1
"1295_10",1
"6273_9",1
"4531_8",1
"4624_4",0
"2623_1",0
"9521_10",0
"8052_9",1
"4596_2",0
"1648_10",1
"7_3",0
"6140_2",0
"6188_9",1
"2688_1",0
"3685_3",0
"5483_2",0
"5585_1",1
"3518_1",0
"11737_8",0
"8476_10",1
"6316_2",0
"10229_3",0
"7800_8",0
"8972_10",0
"10092_8",1
"8033_1",0
"6666_7",0
"7635_1",1
"9598_10",1
"10951_1",0
"7642_1",0
"4612_10",1
"4990_1",0
"1043_3",0
"6462_2",0
"6835_2",0
"8269_1",0
"6545_4",1
"2418_2",0
"3315_10",1
"7093_1",0
"7160_1",0
"3151_2",0
"8596_7",1
"940_1",0
"8102_7",0
"8394_1",0
"1829_1",0
"6756_10",1
"2353_10",1
"1490_1",0
"9401_1",0
"1138_10",0
"4018_7",0
"10335_8",1
"9631_4",0
"2406_2",0
"1032_7",1
"5987_8",1
"2722_8",0
"1787_2",0
"4822_9",1
"5987_1",0
"10877_10",0
"2251_8",1
"7007_4",0
"8025_9",1
"6176_9",1
"1898_9",1
"530_10",1
"2577_10",1
"11725_4",0
"11295_9",1
"12180_10",1
"6259_8",0
"4204_10",1
"2607_1",0
"8390_8",1
"7032_3",0
"748_1",0
"3321_7",1
"9414_3",0
"12093_8",1
"10133_7",0
"6359_4",0
"9637_2",0
"6850_7",1
"1330_1",0
"7211_1",0
"5746_1",0
"12161_3",1
"4861_1",1
"10635_1",0
"3620_1",0
"4451_1",0
"6702_8",1
"8087_8",1
"2235_10",1
"11347_3",0
"7375_7",0
"5687_7",1
"10797_8",1
"10842_7",1
"1350_9",1
"9123_10",0
"5344_7",1
"9767_3",0
"12436_3",0
"9015_8",1
"5117_10",1
"1414_10",1
"6354_1",0
"10868_3",0
"1093_2",0
"12085_8",1
"11556_7",1
"8526_4",0
"1943_10",1
"1001_8",1
"6732_4",1
"2186_1",0
"3667_8",0
"8267_7",1
"7577_4",1
"7253_10",0
"4877_9",1
"9436_2",0
"4362_7",1
"7294_1",0
"12343_2",0
"11980_10",1
"5239_3",0
"612_10",1
"7016_7",1
"6969_2",0
"4845_1",0
"12378_1",0
"7135_10",1
"9212_1",0
"388_1",0
"9519_3",0
"7562_10",1
"4475_1",0
"11196_7",1
"8710_7",1
"7928_10",0
"10637_10",1
"12206_2",0
"7875_7",1
"4782_9",1
"983_7",1
"7776_1",0
"4673_1",0
"11099_10",1
"6417_1",0
"11080_1",0
"4211_8",1
"9999_8",1
"12030_9",0
"8920_10",0
"7154_3",1
"12266_4",0
"5911_9",0
"3125_1",0
"53_10",1
"4210_9",1
"3545_7",1
"7231_8",0
"9240_10",0
"7424_10",1
"7094_1",0
"9306_1",0
"11251_2",0
"12036_1",0
"1039_9",0
"7793_10",0
"11618_1",0
"7511_1",0
"2916_9",1
"7182_1",0
"8191_4",0
"2336_10",1
"8911_8",1
"1540_10",1
"4226_3",0
"5852_3",0
"6358_1",1
"4920_4",0
"1316_9",0
"1087_1",0
"2895_9",1
"7707_9",1
"2161_10",1
"3962_4",1
"12418_10",1
"9226_4",0
"657_10",1
"1951_1",1
"11279_1",0
"9103_10",1
"915_10",1
"5349_7",1
"6112_7",1
"4947_8",0
"6121_10",1
"3079_10",1
"7426_1",0
"84_3",0
"5871_4",0
"6523_1",0
"3984_7",0
"6595_2",0
"4840_4",1
"1124_10",0
"1040_10",1
"10009_9",1
"1900_8",1
"5622_10",0
"5802_10",1
"5232_8",1
"8892_10",1
"331_10",1
"6070_8",1
"3728_10",0
"12244_1",0
"11040_7",0
"4957_8",1
"1669_8",1
"6567_2",1
"11296_3",0
"9883_8",1
"1811_10",1
"6117_10",0
"6911_10",1
"3286_10",1
"2457_2",0
"370_1",0
"4662_4",0
"4949_3",1
"12236_2",0
"6492_10",1
"5455_1",0
"6682_10",1
"4670_9",1
"10028_2",1
"3177_9",1
"7930_7",0
"5778_9",0
"8106_7",1
"2613_2",0
"243_3",0
"2486_10",1
"8070_8",1
"9182_10",1
"9331_9",1
"11760_8",1
"11147_9",1
"11002_1",0
"10433_4",1
"920_10",0
"2734_9",1
"7441_7",0
"11482_9",0
"8122_3",1
"5005_1",0
"5632_8",1
"2876_10",1
"8827_8",1
"10778_3",0
"8946_1",0
"6878_8",0
"2207_3",0
"747_1",0
"6932_4",0
"2678_8",0
"2664_1",0
"6243_1",0
"6575_8",1
"4174_9",1
"10625_7",1
"10464_7",0
"10244_7",1
"10056_8",0
"86_4",0
"10891_7",1
"8333_9",1
"6233_9",1
"9088_4",0
"9212_9",0
"4786_10",1
"240_1",0
"10378_8",1
"6610_8",1
"12387_10",1
"94_1",0
"750_1",0
"6608_1",0
"37_3",0
"9371_7",1
"9061_7",0
"6656_10",1
"6445_10",1
"3211_7",0
"4123_7",1
"12288_9",1
"3804_10",1
"7955_10",1
"7230_1",0
"10506_1",0
"2467_4",0
"6874_8",1
"264_7",1
"11731_10",1
"149_10",1
"5398_8",1
"8780_10",1
"6416_4",0
"1941_1",0
"2674_7",1
"10222_9",1
"3970_2",0
"7492_1",1
"2088_8",1
"9090_1",0
"7210_1",0
"4950_3",0
"9993_4",0
"434_4",0
"10282_2",0
"992_7",1
"1042_1",0
"954_10",1
"6347_3",1
"1491_9",1
"5200_10",1
"8683_1",0
"1577_9",1
"6596_1",0
"7608_10",1
"6790_3",0
"4808_8",1
"11547_9",1
"6597_1",0
"12160_4",1
"8679_4",0
"10311_3",0
"11373_8",1
"9797_7",1
"1661_8",1
"1119_10",1
"7889_3",0
"4873_8",1
"4779_1",1
"7853_9",1
"10402_1",0
"12281_2",1
"1209_10",0
"3898_10",1
"6202_1",0
"11747_8",1
"5520_1",0
"5811_9",1
"8160_1",0
"8241_2",0
"998_2",0
"2529_2",0
"9245_8",1
"5818_7",1
"939_10",1
"4055_3",0
"5662_10",1
"11663_8",1
"460_2",0
"8802_3",0
"11683_3",0
"11386_8",1
"10157_10",1
"9149_9",0
"5242_7",1
"571_10",1
"1923_10",1
"2607_9",0
"2064_1",0
"10715_4",0
"10219_10",1
"7876_8",1
"3393_9",1
"993_2",0
"6515_1",0
"2410_9",0
"7653_1",0
"8215_7",1
"8335_1",0
"10128_1",0
"11743_7",1
"11958_9",1
"3017_7",1
"6355_8",1
"3010_8",1
"6872_2",0
"3672_4",1
"4016_10",1
"11828_3",0
"3574_10",1
"6140_9",1
"648_7",0
"6585_10",1
"10097_9",1
"9293_7",1
"8141_10",1
"7342_2",0
"4738_4",1
"1494_8",0
"4107_4",0
"7249_1",0
"10670_3",0
"8379_1",0
"7479_8",1
"11665_3",0
"1192_8",1
"10583_3",0
"12043_2",1
"9122_7",1
"7255_2",0
"3900_10",1
"10667_8",1
"8067_8",1
"8445_10",1
"3219_10",1
"2582_8",0
"3542_1",0
"5758_2",0
"10641_2",0
"6367_7",1
"10417_8",1
"8851_7",1
"7431_10",1
"9583_8",1
"5242_1",0
"603_10",1
"8211_7",0
"5899_7",1
"1743_9",0
"6474_3",0
"8268_1",0
"11763_3",0
"3257_1",0
"4805_8",1
"3217_4",1
"5074_10",1
"720_4",0
"6987_10",0
"736_10",1
"5590_1",0
"3412_1",0
"10149_9",1
"5709_1",0
"11181_10",0
"6255_1",0
"4495_2",0
"10483_8",1
"2848_3",0
"8537_10",1
"4011_3",0
"1904_7",1
"7990_4",1
"2934_3",1
"11404_4",1
"7393_7",1
"10221_3",0
"1764_2",0
"11730_4",1
"10039_10",0
"5558_4",1
"11288_1",1
"11567_2",1
"2301_3",1
"4396_3",1
"9789_1",1
"10835_4",0
"179_8",1
"5004_9",1
"4099_8",0
"3386_2",0
"8782_9",1
"2241_7",1
"3572_10",1
"3413_4",0
"7948_7",1
"10201_10",1
"4944_7",1
"2288_9",1
"6988_1",1
"534_10",0
"10590_8",1
"10321_2",0
"5210_2",0
"9622_10",0
"4261_9",1
"8348_2",0
"9817_2",0
"663_1",0
"6401_1",0
"10759_9",1
"9659_4",0
"10795_7",0
"9628_8",0
"1920_4",0
"7400_9",1
"5377_7",1
"6720_2",0
"1867_9",1
"4921_2",0
"8380_1",0
"3743_1",1
"6633_1",0
"10228_8",0
"10419_1",1
"10351_8",1
"6851_4",0
"10189_4",0
"184_2",1
"64_1",0
"4857_2",0
"5252_9",0
"3885_1",0
"11028_8",1
"5180_2",0
"9470_1",1
"12104_7",1
"1968_8",1
"3455_10",1
"4232_1",0
"4990_8",1
"2344_3",1
"20_1",0
"3597_10",1
"8876_10",1
"7633_3",1
"11229_1",0
"3529_2",1
"9634_4",0
"8206_10",1
"5464_7",1
"4259_1",0
"828_10",1
"2029_3",0
"277_8",0
"2430_10",1
"7049_7",0
"1455_1",0
"8135_10",1
"5300_8",1
"9910_10",1
"3861_4",0
"8868_1",0
"799_2",0
"8829_1",0
"1890_10",1
"1884_8",1
"2013_8",1
"1417_4",1
"6740_8",1
"5230_1",0
"6134_1",0
"6855_4",1
"4144_10",0
"249_3",0
"6430_1",0
"362_3",0
"7831_1",0
"7379_2",0
"3475_9",1
"1699_10",1
"2739_9",1
"5220_2",0
"1418_9",1
"7286_2",1
"977_8",1
"4330_10",1
"11229_10",1
"4087_2",0
"5454_1",0
"2916_1",0
"4988_7",1
"8094_2",1
"4375_9",1
"6599_8",0
"10964_7",1
"11550_4",0
"6751_1",0
"6291_10",1
"8772_8",1
"2560_7",1
"3980_1",0
"4065_10",1
"9558_1",0
"1885_10",1
"3534_10",1
"12441_9",1
"2627_1",0
"5745_3",1
"32_10",1
"11510_1",0
"6472_2",0
"5464_2",1
"9369_4",1
"7496_8",1
"8487_1",0
"9664_1",1
"9325_1",0
"7183_1",1
"11806_10",1
"12041_1",0
"5292_7",1
"8365_4",0
"4358_10",1
"12372_7",1
"5965_10",1
"9000_10",0
"11411_8",1
"3494_4",0
"2564_2",0
"2059_4",0
"2334_9",1
"7559_1",0
"9041_1",0
"1623_1",1
"5712_8",1
"10323_1",0
"7330_2",0
"3736_2",0
"5780_10",1
"4797_10",1
"5838_8",1
"12491_2",0
"9594_10",1
"10721_3",1
"11494_4",1
"781_9",0
"4553_2",0
"11750_1",0
"2123_10",1
"11013_1",0
"7307_2",0
"2286_10",1
"1752_1",0
"7771_9",1
"3265_2",1
"9712_1",0
"12499_7",1
"5236_10",1
"32_3",0
"1806_8",0
"3498_10",0
"8008_1",0
"12198_3",0
"10375_10",1
"717_1",1
"10568_1",0
"5434_9",1
"6911_1",0
"2692_8",1
"7163_3",0
"2611_9",1
"327_3",0
"2666_10",0
"5442_8",1
"8883_2",0
"4525_1",0
"7638_7",1
"11623_2",1
"7673_7",1
"7285_3",0
"9383_3",0
"4788_10",1
"1929_10",1
"450_1",0
"8034_10",0
"6377_9",1
"806_10",1
"8564_2",0
"6578_3",0
"10703_7",1
"2900_9",1
"934_4",0
"3377_8",1
"7681_9",0
"2535_7",1
"9704_10",1
"5291_4",1
"7898_1",0
"8279_10",1
"7782_7",1
"7082_1",0
"9506_1",0
"88_2",1
"12481_1",0
"8023_7",1
"10900_8",1
"375_9",1
"3853_9",1
"6969_10",0
"8126_7",1
"4575_1",0
"1220_4",0
"2297_7",1
"6278_2",0
"4195_3",0
"9299_3",0
"1203_8",0
"8926_10",1
"8297_1",0
"10976_1",0
"6181_9",0
"641_4",1
"7141_8",0
"1283_10",1
"8266_4",0
"10969_4",0
"11723_1",0
"2515_1",0
"8956_1",0
"12151_1",0
"9753_4",0
"8304_8",0
"146_2",0
"9835_9",0
"2753_1",0
"1219_1",0
"7047_10",0
"1467_3",1
"11529_7",1
"3071_9",1
"614_10",1
"6275_7",1
"6205_8",0
"7956_10",0
"3938_1",0
"247_3",0
"7529_10",0
"12029_4",0
"9085_1",0
"8027_1",0
"8115_1",0
"4131_7",1
"9404_10",0
"12265_1",0
"10429_10",1
"2799_1",0
"4484_1",0
"5017_8",1
"4407_8",0
"268_8",1
"5021_1",0
"6788_9",1
"5505_1",0
"578_10",1
"6523_10",1
"357_2",0
"10313_4",0
"7838_8",1
"630_2",0
"10457_8",0
"5289_3",0
"7413_2",0
"325_9",1
"10295_1",0
"4079_4",0
"1887_8",1
"3174_9",1
"2117_10",1
"9809_2",0
"5349_4",0
"3477_3",0
"9451_8",1
"7046_2",0
"8003_8",1
"12350_4",0
"8356_4",0
"408_2",0
"9972_10",0
"8402_4",1
"6127_8",1
"10056_2",0
"221_4",0
"9789_10",1
"6826_2",0
"2181_1",0
"8461_7",1
"1244_8",1
"6453_10",1
"936_1",0
"3949_8",1
"10832_10",1
"2757_1",1
"2516_9",1
"8670_3",1
"6029_1",0
"1573_1",0
"10484_8",0
"4775_7",1
"7809_10",1
"4546_2",0
"6387_3",0
"1125_3",0
"8079_3",0
"5339_2",0
"12006_4",0
"4443_3",0
"6236_8",1
"1943_4",0
"2282_4",0
"9992_3",0
"9453_1",0
"11555_2",0
"11459_10",1
"5301_4",1
"4019_3",1
"10106_8",0
"1517_2",0
"9260_1",0
"11402_4",0
"8028_1",0
"1939_8",1
"5040_3",0
"6266_2",0
"10804_10",0
"11581_2",0
"3802_2",1
"9346_1",0
"4839_2",0
"3479_1",0
"4905_1",0
"11230_1",0
"6683_1",0
"2557_10",1
"431_8",1
"6733_3",0
"2965_9",1
"9775_8",1
"4447_7",1
"1802_2",0
"5720_10",0
"3939_7",1
"9593_2",0
"4445_7",1
"6425_9",1
"4110_10",1
"3868_1",0
"4997_2",1
"12203_10",1
"10078_8",1
"3676_2",1
"11016_1",0
"10398_3",0
"751_9",1
"10191_10",1
"815_7",0
"12133_3",0
"2921_2",1
"11147_2",0
"980_4",0
"10593_4",0
"4485_4",1
"4061_3",0
"1239_8",0
"56_3",1
"1373_10",1
"11616_8",0
"3154_2",0
"5909_3",0
"7706_4",0
"10739_10",1
"3606_2",0
"10781_10",1
"1571_1",0
"2320_10",1
"8966_10",1
"4442_9",0
"6953_2",1
"2621_8",1
"5396_3",1
"5042_9",1
"1816_9",1
"1843_9",1
"702_2",0
"5153_4",1
"11961_1",0
"2108_4",1
"5543_2",0
"1552_3",0
"2069_9",0
"7296_1",0
"7271_4",0
"7878_7",1
"3105_8",1
"4446_10",1
"4183_1",0
"5784_4",1
"10085_3",1
"2953_8",0
"5465_1",0
"1487_9",1
"8723_2",0
"11670_7",1
"8603_2",0
"9188_1",0
"3199_2",0
"5779_3",0
"4467_7",1
"6199_1",0
"5090_4",1
"10554_7",0
"6855_10",1
"845_7",1
"10794_1",0
"686_3",1
"6468_3",1
"12116_9",1
"11008_1",0
"8316_9",1
"5436_7",1
"12074_10",1
"11686_10",0
"6934_4",0
"9471_1",0
"9177_1",0
"4381_10",1
"1255_10",0
"4887_10",0
"3382_10",1
"10596_1",0
"9984_1",0
"10498_10",0
"5882_9",1
"275_10",1
"9702_2",0
"10677_3",1
"10995_10",1
"6598_1",1
"11630_8",0
"11905_3",0
"4502_3",1
"8654_9",1
"9142_1",0
"10466_8",1
"413_3",0
"10638_8",1
"11447_1",0
"1939_1",1
"1254_7",1
"5962_4",0
"9013_3",0
"1990_10",1
"10160_7",0
"4271_10",0
"6432_1",0
"12077_1",1
"12237_2",1
"9926_7",0
"7374_1",0
"9360_1",0
"3327_3",1
"2544_8",1
"8295_4",1
"10500_4",0
"1628_1",0
"9468_7",1
"8562_4",1
"5901_7",1
"5333_10",0
"9284_1",0
"6626_1",0
"8422_10",1
"1553_3",0
"277_4",1
"9119_10",1
"11975_1",0
"49_10",0
"1383_7",0
"6092_8",0
"4198_1",1
"109_10",1
